artist,author,gernes,heart,name,star,view,words
None,双目囧囧,"Josei,One shot,Romance,Slice of Life,Web Novel,Chinese Novel", 30 ,If This Isn’t Love,4.9,3126,2345
None,Rikisui / 力水,"Action,Fantasy,Magic,Seinen,Web Novel", 216 ,"Saijaku Hakugai Made Sareta Kedo, Chou Nankan Meikyuu de 10 Mannen Shuugyoushita Kekka, Tsuyoku nari Sugite teki ga inakunatta~Bocchi Seikatsu Nagai Tame, Saikyou Dearu Koto no Jikakunaku Musouitashimasu.",4.5,25596,23143
Shirakomiso,Fukuyama Harushi,"Comedy,Drama,Romance,School Life,Slice of Life", 715 ,"1LDK, Soshite 2JK. 26-sai Salaryman, Joshi Kousei Futari to Doukyou Hajimemashita",4.8,48819,26742
Shion,Isaka Akira,"Drama,Fantasy,Horror,Mature,Tragedy", 148 ,Vị Ngọt Em Nơi Đầu Lưỡi,4.7,9349,10713
Niθ,Kon Hoshizaki; 星崎崑,"Action,Adventure,Romance,Harem,Fantasy,Horror,Supernatural,Tragedy,Shounen,Slice of Life", 310 ,Oreniwa kono kuragari ga kokochi yokatta,4.8,23037,19512
Kannatsuki Noboru (神奈月昇),Iris (入栖),"Action,Comedy,Fantasy,Harem,Supernatural,Web Novel,School Life,Ecchi,Adventure,Martial Arts,Mystery,Romance", 3266 ,Magical★Explorer,4.9,1540793,236173
None,Shinsyong,"Action,Adventure,Drama,Fantasy,Korean Novel,Psychological", 204 ,Omniscient Reader's Viewpoint,4.8,38709,106192
None,Shin Noah (신노아),"Action,Adventure,Comedy,Fantasy,Korean Novel,Mature,Psychological,Romance,Seinen,Supernatural,Web Novel", 127 ,Thợ săn Tự sát Cấp SSS,4.8,13503,22577
None,휘드리안,"Drama,Historical,Korean Novel,Magic,Mystery,Psychological,Romance", 20 ,Người tình ánh gương,4.1,4290,5817
Akiko Takase,Kana Akatsuki,"Adventure,Drama,Fantasy,Romance,Science Fiction,Slice of Life", 63 ,Violet Evergarden,5,4747,5626
sola,Toichi Satsuki,"Comedy,Romance,School Life,Slice of Life", 521 ,Cô em gái cosplay và cô nàng quê mùa thích thử quần áo.,4.9,14545,2387
Kantoku,Yomi Hirasaka,"Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Romance,Slice of Life,Drama", 379 ,Imouto sae Ireba Ii,4.9,39012,73316
Shiromizakana,Sadanatsu Anda,"Comedy,Romance,Drama,Adapted to Anime,Adapted to Manga,School Life,Supernatural,Slice of Life", 223 ,Kokoro Connect,4.8,79741,220316
None,富士田けやき - Fujita Keyaki,"Action,Drama,Horror,Military,Psychological,Seinen,Web Novel,Tragedy", 265 ,Tòa tháp Nghiệp chướng,4.9,30573,60774
にゅむ,くろい,"Comedy,Drama,Romance", 946 ,"Dọn nhà ra Share House, sa vào người yêu cũ.",5,38854,10287
None,Mitou Yuragi,"Comedy,Drama,Psychological,Romance,School Life,Tragedy,Web Novel,Harem", 1318 ,"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mite Kuru kedo, Zannen desu ga Teokure desu",4.9,393042,101500
None,アマラ,"Fantasy,Slice of Life", 30 ,Cô gái và mèo mẹ,4.8,4552,5598
DSmile,Ametsuki,"Comedy,Drama,Romance,School Life", 412 ,Kimi no sei de Kyou mo Shinenai,4.8,14563,3336
Takaya-KI,Shirakome Ryou,"Action,Fantasy,Magic,Shounen,Comedy,Adventure,Ecchi,Harem,Romance,Supernatural", 943 ,Arifureta Shokugyou de Sekai Saikyou Rei,4.9,251396,435024
Yuunagi,Tamba,"Action,Adventure,Drama,Fantasy,Harem,Romance,Seinen,Web Novel", 929 ,Saikyou Degarashi Ouji no An’yaku Teii Arasoi Munou wo Enjiru SS Rank Ouji wa Koui Keishou-sen wo Kage kara Shihai Suru,4.8,111392,69663
himesuz,Yukiya Murasaki,"Action,Adventure,Drama,Fantasy,Harem,Martial Arts,Romance,Shounen", 86 ,Haken no Kouki Altina,4.9,5456,12972
Hano Haruka 葉乃はるか,Miya ミヤ,"Comedy,Drama,Ecchi,Romance,School Life,Shounen", 1180 ,Chỉ mình tôi biết em gái mình mắc chứng cuồng anh trai,4.7,155984,56333
G-Yuusuke,Fujii Sanda,"Action,Fantasy,Historical,Horror,Mature,Mystery,Supernatural", 157 ,Ngày Phán Xét ~ Khúc ca cho Phù thủy ~,5,26765,23516
Sukja,윤나,"Fantasy,Korean Novel,Romance,Shoujo", 52 ,Sống Kiếp Thứ Tư Với Tư Cách Là Con Gái Của Rồng,4.3,8124,9372
Tetsubuta,Aloha Zachou,"Action,Adapted to Manga,Adventure,Comedy,Fantasy,Shoujo ai,Slice of Life,Supernatural,Web Novel,Isekai", 288 ,Maryoku Cheat na Majo ni Narimashita ~ Souzou Mahou de Kimama na Isekai Seikatsu ~,4.9,22173,5933
Hanekoto,Saeki-san,"Comedy,Romance,School Life,Slice of Life", 2184 ,Cô nàng thiên thần nuông chiều tôi mỗi ngày,4.9,405851,27249
None,임한백,"Mature,Psychological,School Life,Slice of Life", 67 ,The Great Storyteller,4.7,8986,19747
Mone Tei,Ooishi Negai,"Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Isekai,Web Novel", 4218 ,Tôi lập harem nô lệ với cheat Quyến rũ tại dị giới,4.9,1301165,147602
Cinkai,"Kirisaki Suzume , Passeri","Action,Adventure,Drama,Fantasy,Gender Bender,Isekai,Magic,Mature,Shounen,Tragedy,Web Novel", 1224 ,"Rose Princess of Hellrage: Although I got Killed for Political Reasons, I got Revived as the Strongest Undead",4.9,211433,93559
Tsurusaki Takahiro,Kube Kenji,"Ecchi,Harem,Romance,School Life,Shounen,Slice of Life", 45 ,Famima!,4.6,3371,2445
Gilse,高光晶; Takamitsu Akira,"Action,Fantasy,Harem,Romance,Adapted to Manga,Web Novel,Isekai", 1260 ,Kiếm sĩ được gọi là Thiên Kiếm Ma Thuật Sư,4.9,248386,176090
Hachipisu Wan,Amekawa Touko,"Adapted to Manga,Drama,Romance,Shoujo,Web Novel,Comedy,Slice of Life", 224 ,"Cô tiểu thư ngổ ngáo ở vòng lặp thứ 7, sẽ tận hưởng đời sống làm dâu một cách phóng túng tại quốc gia từng là kẻ địch",4.6,25982,30858
Unasaka うなさか,Kiri Kizamu 桐刻,"Adult,Ecchi,Romance", 433 ,Bảy ngày đầy rắc rối với cô vợ kuudere tương lai của tôi,4.9,15734,2881
Hanagata,Kaedehara Kouta,"Comedy,Romance,School Life", 1954 ,"Eikoku Kanojo wa ""Rabu Yuu"" jyanakute ""SUKI"" to iitai",4.8,207819,70302
PieroRabu,Lazy Cliché,"Adventure,Chinese Novel,Comedy,Slice of Life,Web Novel", 118 ,Strange Life of a Cat,4.9,22403,82285
pon-marsh,Swind,"Fantasy,Slice of Life", 26 ,The Coffee Shop in a Different World Station,3.7,2286,1823
一色箱,おぽっさむ 羽二重銀太郎,"Action,Adventure,Fantasy,Web Novel", 110 ,Heart of Lapis,4.8,7984,21526
Kuro Shina,So Hajikano,"Comedy,Drama,Romance,School Life", 1059 ,Ai bảo romcom không có thực?,4.8,68416,26684
Shino (茨乃),Nagana Youichi (永菜葉一),"Comedy,Drama,Romance,Slice of Life", 484 ,Bạn thuở nhỏ Hikikomori,4.9,24918,12766
"러기, 럭",커피바닐라,"Adventure,Fantasy,Korean Novel,Romance,Shoujo,Web Novel", 61 ,Cách từ chối sự giám sát từ nhà Vua,4.6,6171,17668
Muu,Sakuraba Kazuki,"Drama,Psychological,Shoujo,Tragedy", 32 ,Satougashi no Dangan wa Uchinukenai,3.8,3590,14684
None,Green Tea,"Action,Adventure,Isekai,Comedy,Drama,Fantasy,Super Power,Web Novel,Korean Novel", 2218 ,The Lazy Swordmaster,4.8,1202931,356384
None,Sanrokukyuu 三六九,"Drama,Fantasy,Magic,One shot,Romance,Tragedy,Yuri", 66 ,Anh Hùng (♀️) đã bị Quỷ vương thôi miên mất rồi (♀️),4.8,9665,11348
Kaito Shibano,Naoki Kisugi,"Action,Adventure,Drama,Fantasy,Harem,Tragedy", 984 ,The Servant of God Gets the Power of the Demon King,4.8,95661,50566
None,Chatora,"Drama,Fantasy,One shot,Romance,Shoujo", 44 ,I Can’t Convey It in Words,4.6,4422,1112
Ksakanmuri,Takenoko,"Action,Adapted to Manga,Adventure,Drama,Fantasy,Game,Horror,Mature,Psychological,Web Novel", 117 ,Genocide Online ~Playtime Diary of an Evil Young Girl~,4.3,8820,6231
MACCO,Mizokami Ryou; Suisei,"Comedy,Action,Adapted to Manga,Fantasy,Harem,Web Novel,Psychological", 205 ,Nise Seiken Monogatari ～Osananajimi no Seijyo wo Uttara Mitsidure ni Sareta ～,4.8,11404,2187
じろあるば,木村,"Adapted to Manga,Adventure,Comedy,Fantasy,Romance,Shoujo", 76 ,Trở thành cánh tay phải của Quỷ vương nên tôi đã thay đổi luôn nguyên tác câu chuyện,4.7,6030,10230
Yache,Nakamura Kou,"School Life,Slice of Life,Yuri", 26 ,Lyrical na Lyric (D4DJ),4.1,5512,4772
"Sila, 시라","Jee Gab Song, 지갑송","Adventure,Fantasy,Game,Korean Novel,Magic,Martial Arts,School Life,Web Novel,Harem", 82 ,Nhân Vật Phản Diện Muốn Sống,4.8,5903,12266
Yatomi,Kennoji,"Comedy,Romance,School Life,Slice of Life", 1038 ,Osananajimi kara no renai soudan. Aite wa oreppoi kedo chigau rashii,4.5,51294,13513
Ainy (あいに),Miyama Suzu (深山鈴),"Comedy,Fantasy,Romance,School Life", 461 ,"Ochikobore ryuukishi, shinryuu shoujo (Bahamut) ni hitome horesareru",4.7,37471,26352
Hako Ichiiro – 一色箱,Chiaki Kisaki – 木崎ちあき,"Action,Comedy,Drama,Gender Bender,Mystery,Shounen", 93 ,Hakata Tonkotsu Ramens,4.6,20501,147328
Ogata Kouji,Kadono Kouhei,"Horror,Mystery,Supernatural", 77 ,Boogiepop Series,4.7,16671,56572
Mo 藻,Kaya カヤ,"Drama,Fantasy,Comedy,Slice of Life", 516 ,Cô bé tái sinh sẽ không chịu bỏ cuộc,4.9,132722,58340
Mappa Ninatta,Kusanagi Aki,"Comedy,Drama,Ecchi,Romance,School Life,Seinen,Slice of Life", 1010 ,"Boku no Sensei wa, Houkago Kawaii Konyakusha",4.9,63002,43780
Nakamura,Kijima Ryuta,"Action,Fantasy,Harem,Mystery,Slice of Life,Supernatural", 134 ,"Weakest Occupation ""Blacksmith"" Become The Strongest",4,7872,6700
Matarou,Akagi Hirotaka,"Action,Comedy,Harem,Romance,School Life,Ecchi", 913 ,Deatte Hitotsuki de Zecchou Jorei!,4.8,132836,92479
Urata Asao,Hisumi,"Comedy,Drama,Harem,Romance,School Life,Science Fiction,Shounen", 466 ,Em là nữ chính thứ ba đến từ tương lai để cứu anh,4.3,27297,17545
Konoe Ototsugu,Higashide Yūichirō,"Action,Drama,Mystery,Romance,Seinen,Supernatural", 30 ,Fate/Apocrypha,4.5,2760,6773
Redjuice,Satoshi Hase,"Action,Adapted to Anime,Adapted to Manga,Romance,Science Fiction", 131 ,BEATLESS,5,8967,21039
Coffee Kizoku,Matsuyama Takeshi,"Action,Adventure,Mystery,Romance,Science Fiction,Supernatural,Tragedy", 158 ,Kimi Shinita Mou Ryuuseigun,4.4,10120,2302
Hanekoto,Yuki Hino,"Drama,One shot,Romance,School Life,Tragedy", 235 ,Những gì cậu dành cho tôi với một năm còn lại của cuộc đời,4.9,8211,1689
"Haji, 하지",아이데라,"Drama,Fantasy,Josei,Korean Novel,Mature,Romance,Tragedy,Web Novel", 32 ,Cái giá của sự chia ly,4.4,3320,13051
None,에기사,"Fantasy,Romance,Shoujo,Web Novel,Korean Novel", 41 ,Trở thành người bạn nhỏ của nhân vật phản diện,4.3,3857,10398
None,지갑송,"Action,Comedy,Drama,Fantasy,Isekai,Magic,Psychological,School Life,Game,Korean Novel,Harem,Historical,Shounen", 209 ,The Villain Wants to Live,4.9,23221,29910
None,Ononata Manimani,"Drama,Romance,School Life,Web Novel", 838 ,"Phát bệnh và mệt mỏi vì liên tục bị bạn thuở nhỏ kiêm bạn gái sỉ nhục, tôi đã chia tay",4.8,123506,29814
織,のんB,"Action,Adventure,Fantasy,Shoujo ai,Tragedy,Yuri", 121 ,Giai thoại về hành trình trả thù của nữ anh hùng ấm trà,4.9,11181,7278
TAGRO,NISIO ISIN,"Mystery,Incest,Psychological,Ecchi,Mature,Romance,School Life", 37 ,Sekai Series,4.6,5007,20371
Hara Kenshi,Wanta,"Action,Adventure,Fantasy,Magic,Romance,Slice of Life,Web Novel", 570 ,Giấc mơ về cuộc sống bình yên của chàng ma kiếm sĩ,4.9,55924,10384
Imigimuru いみぎむる,Amamori Takibi 雨森たきび,"Comedy,Harem,Romance,School Life,Slice of Life", 686 ,Có quá nhiều nữ chính thua cuộc!,4.7,35070,40247
東西,Akasatana,"Action,Comedy,Fantasy,Harem,School Life,Shounen,Super Power,Supernatural,Web Novel,Martial Arts,Seinen,Isekai", 8731 ,In no jitsury okusha ni naritakute!,4.9,4565320,142431
None,Mochimaru Sakaki.,"Action,Adventure,Fantasy,Magic,Shounen,Web Novel", 68 ,Thế Giới Chỉ Mình Tôi Level Up,2.8,9538,2070
Oguchi,Nanasawa Matari,"Action,Adventure,Fantasy,Psychological,Seinen", 110 ,"Yuusha, Aruiwa Bakemono to Yobareta Shoujo",4.8,10392,33260
Fujimi Nanna,Isora Matsuri,"Adventure,Fantasy,Magic,Web Novel", 560 ,Silent Witch,5,60875,26084
Riichu,Kobayashi Kotei,"Comedy,Fantasy,Military,Yuri", 300 ,Nỗi Phiền Muộn Của Công Chúa Ma Cà Rồng HikiKomari,2.4,25295,7316
"TEDDY, Washio Naohiro",Uekawa Kei,"Action,Drama,Fantasy,Magic,Military,Romance", 401 ,May These Leaden Battlegrounds Leave No Trace,4.7,33757,91633
パルプピロシ (Pirobeelzebub),エパンテリアス (Epanterias),"Comedy,Romance,School Life,Slice of Life", 1602 ,Tonari no Onna no Okage de Itsunomanika Daigaku Seikatsu ga Tanoshiku Natteita,5,108269,19259
None,황시우,"Action,Adventure,Fantasy,Korean Novel,Magic", 75 ,Cậu Ấm Nhà Bá Tước Là Một Warlock,4.6,3803,3158
None,黒井雛,"Otome Game,Psychological,Romance,Shoujo,Web Novel", 48 ,"I’ve Been Reincarnated as this Game’s Villainess, I’ll Train the Main Capture Target to be a Yandere",4.7,5717,4935
None,Nanashi,"Horror,Mystery,Tragedy", 35 ,Obsession,5,4931,1210
kakao,Masamune Kuji,"Action,Adult,Drama,Ecchi,Fantasy,Harem,Mature,Mystery,Romance,School Life,Seinen,Supernatural,Comedy", 2531 ,Maou Gakuen no Hangyakusha,4.8,413149,314318
None,D-Dart ( 디다트 ),"Action,Adventure,Comedy,Drama,Game,Korean Novel,Mystery,Web Novel", 667 ,Độc Chiến Đế Vương,4.8,190304,177765
Hae-Min,Woo-Gak,"Action,Adventure,Fantasy,Martial Arts,Shounen,Slice of Life,Korean Novel", 18 ,Sử Thi Bắc Kiếm,5,1341,2453
Yasumo,Zappon,"Action,Adventure,Comedy,Fantasy,Romance,Slice of Life", 3246 ,"Shin No Nakama Janai To Yuusha No Party Wo Oidasareta No De, Henkyou De Slow Life Suru Koto Ni Shimashita",4.9,1367699,286429
Tiv,Yu Kudo,"Drama,Mystery,One shot,Psychological,Romance,Supernatural,Tragedy", 91 ,Shitashii Kimi to no Mishiranu Kioku,3.4,2801,3855
vient,Eiko Mutsuhana,"Adapted to Manga,Drama,Fantasy,Romance,Shoujo,Slice of Life", 58 ,"Xin chào, tôi là phù thủy và người mà tôi thầm thương lại muốn tôi chế một lọ tình dược cho anh ấy !",4.7,2993,2833
None,"Er Mu, 二目","Action,Fantasy,Harem,Magic,Mystery", 163 ,Release that witch,4.8,22098,27979
magako,Nagaoka Makiko,"Comedy,Drama,Romance,School Life,Slice of Life,Ecchi", 2484 ,"Kẻ ngây thơ, người từng trải, và câu chuyện tình của chúng tôi",4.9,291524,104068
Chuuou Higashiguchi,Tomoe Mou,"Adult,Drama,Horror,Mature,Psychological,Tragedy,Romance", 331 ,Khúc Hát Của Saya - Bản Chuyển Thể,4.9,58276,39212
None,Yonezawa Honobu,"Mystery,School Life,Slice of Life", 49 ,Tiểu thị dân (Petit Bourgeois),4.7,5283,14816
Ichijirushi,Sai Sumimori,"Adventure,Comedy,Fantasy,Isekai,Slice of Life,Adapted to Manga", 266 ,"Around 40 Eigyou-man, Isekai ni Tatsu!: Megami Power de Jinsei Nidome no Nariagari",4.8,20904,7996
Kamiya Yuu,Kamiya Yuu,"Adapted to Anime,Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Game,Isekai,Magic,Super Power", 1215 ,No Game No Life,4.9,195967,288621
None,Nihon Falcom,"Action,Adventure,Fantasy", 16 ,Ys IX Prequel - The Lost Sword,4.3,3171,18098
Ruck,"Glass Cotton Candy, Yuri Som Satang","Fantasy,Korean Novel,Romance,Shoujo", 106 ,Tiểu Công Chúa Có Thể Nhìn Thấy Cửa Sổ Trạng Thái,4.9,10818,14153
None,Korota; ころ太,"Drama,Romance,Shoujo ai,Slice of Life", 293 ,Warm Place,4.9,41693,84502
Murakami Yuichi,Scarlet Rain,"Drama,Fantasy,Psychological,Romance,School Life,Shoujo,Otome Game,Gender Bender", 1544 ,The Villainous Daughter’s Butler ~I Raised Her to be Very Cute~,4.9,220955,101311
Fly,Kuyou,"Comedy,Romance,School Life,Drama", 2585 ,I'll have sherbet!,4.9,483933,160854
nana,Shiryu,"Comedy,Fantasy,Mature,Romance,Shounen,Slice of Life", 229 ,Hôn thê của tôi là ác ma,5,11747,10611
cinkai,Nanairo Kasuga (七色春日),"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Magic,Mature,Military,Mystery,Web Novel", 574 ,Gang of Yuusha,4.8,49115,74271
遠坂あさぎ - Tousaka Asagi,羊太郎 - Hitsuji Tarou,"Action,Adventure,Comedy", 282 ,Cổ Luật Ma Pháp Kỵ Sĩ,4.9,13036,3838
None,A Đậu,"Chinese Novel,Gender Bender,Slice of Life,Web Novel,Historical,Josei", 25 ,Vinh Hoa Phú Quý,5,3524,2323
Maruino,Endou Asari,"Action,Adapted to Anime,Adapted to Manga,Adventure,Drama,Fantasy,Horror,Mature,Mystery,Psychological,Seinen,Supernatural,Tragedy,Shoujo ai", 53 ,Dự Án Phát Triển Ma Pháp Thiếu Nữ,4.7,6920,1917
None,Mikage Eiji,"Adult,Mystery,One shot,Psychological,Tragedy", 56 ,Masquerade and The Nameless Woman,3.9,7154,14603
None,Yano Ruka,"Horror,One shot,Psychological,Web Novel", 15 ,Where is the demon?,4.7,3310,1514
None,Sadoyeon-사도연,"Action,Adventure,Fantasy,Martial Arts,Romance,Seinen,Supernatural,Tragedy,Korean Novel,Magic,Adapted to Manga,Web Novel", 86 ,Second Life Ranker,4.8,16680,57829
Nanasemeruchi,Kota Nozomi,"Comedy,Romance,Slice of Life", 394 ,Nhóc Thấy Có Sao Không Nếu Có Bạn Gái Hơn Tuổi Một Chút?,4.7,12866,17720
Nitheta,"Hideyuki Furuhashi, Jin Haganeya (nguyên tác)","Action,Magic,Mecha,Science Fiction,Super Power,Adventure,Seinen,Supernatural", 27 ,Zanma Taisei Demonbane,5,4127,60639
Usanaka,Senji Ichinichi,"Comedy,Harem,Romance,School Life,Slice of Life", 1090 ,Gonin Hitoyaku Demo Kimi ga Suki,4.9,74591,44448
Saba Mizore,Okemaru,"Comedy,Romance,School Life,Slice of Life", 1589 ,Yume Miru Danshi wa Genjitsushugisha,4.9,189227,55065
None,Nekokuro (ネコクロ),"Romance,School Life,Slice of Life", 607 ,"After Coincidentally Saving the New Transfer Student’s Little Sister, We Gradually Grew Closer",4.8,93641,45681
Yamato Yamamoto,Takaya Kagami,"Action,Drama,Magic,Military,School Life,Tragedy", 486 ,"Owari no Seraph – Ichinose Guren, 16-sai no Catastrophe",4.9,96249,198161
Yasumo,Kinosuke Naito,"Adventure,Comedy,Fantasy,Harem,Isekai,Romance,Seinen,Slice of Life,Web Novel,Adapted to Manga", 1774 ,Isekai Nonbiri Nouka,4.9,619895,237832
Kureta,Asami Hinagi,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Harem,Mystery,Tragedy", 204 ,"Ihoujin, Dungeon ni Moguru",4.8,16107,27025
Katsudansou,Sakaki Ichirou,"Action,Comedy,Horror", 120 ,When The Clock Strikes Z,4.8,4575,2460
None,Saki Shido,"One shot,Romance,School Life,Web Novel,Yuri", 23 ,Sakura Saku Drop,4.6,3832,1412
Abeno Chako,Renkinou,"Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Magic,Slice of Life,Web Novel", 670 ,Tensei Shite Inaka de Slowlife wo Okuritai,4.8,161886,109063
Dan Kanda (館田ダン),Aboun (あボーン),"Comedy,Romance,School Life,Slice of Life,Web Novel,Game,Shounen", 2551 ,Netoge no Yome ga Ninki Idol datta ken ~Cool-kei no kanojo wa genjitsu demo yome no tsumori de iru~,4.9,222962,30482
Maro,Taikoban,"Action,Adventure,Comedy,Drama,Fantasy,Slice of Life,Web Novel", 1344 ,"Even Though I’m a Former Noble and a Single Mother, My Daughters Are Too Cute and Working as an Adventurer Isn’t Too Much of a Hassle",4.9,424818,349085
もきゅ,Shuichi Tsukishima,"Action,Adventure,Fantasy,Harem,Romance,School Life,Web Novel,Ecchi,Adapted to Manga", 2888 ,"Ichioku-nen Button o Renda Shita Ore wa, Kizuitara Saikyou ni Natteita~Rakudai Kenshi no Gakuin Musou~",4.7,759081,160372
Uki,Akizakura Hiroro,"Drama,One shot,Romance,Slice of Life", 101 ,Xác suất để tôi có thể sát hại vợ mình mà không bị phát hiện,4.9,5356,5625
Iwamoto Hidetoshi,Bentobako,"Action,Drama,Fantasy,Mature,Romance,School Life,Seinen,Supernatural,Web Novel", 416 ,Kẻ khiển âm nhảy múa với cái chết,4.8,48521,44169
真空,Kizuka Nero,"Action,Adventure,Fantasy,Harem,Mature,Psychological,Romance,Seinen,Tragedy", 635 ,Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu,5,55573,125060
Kagami Mochiko,Natsuno Minoru,"Comedy,Romance,Slice of Life", 497 ,"I Was Assigned to Be a Manager of a Female Dormitory, but the Level of the Girls Living There Was Just Too High. There’s No Way I Can Fit In Like This",4.9,20356,7735
None,Yonezawa Honobu,"Mystery,Psychological", 41 ,"Vĩnh biệt nhé, Nàng Tiên",4.7,2610,2826
Arusechika (アルセチカ),Sangatsu Midori (三月みどり),"Comedy,Drama,Romance,School Life,One shot", 422 ,Good-Bye Sengen,4.9,13619,3305
sukima すきま,FUNA,"Action,Adventure,Comedy,Fantasy,Isekai,Shoujo,Shounen,Slice of Life,Web Novel", 747 ,Potion tanomi de ikinobimasu!,4.8,229863,200521
Gilse,Mochitsuki Nozomu,"Comedy,Drama,Fantasy,Romance,Shoujo,Tragedy", 174 ,"Tearmoon Empire Story - The Reincarnation Reversal Story of the Princess, Starting from the Guillotine",4.9,10623,12700
Natasha なたーしゃ,Kakujou Azuma 鶴城東,"Action,Comedy,Ecchi,Fantasy,Romance,School Life", 831 ,Classmate ga Tsukaima ni Narimashite,4.8,63745,44426
Miwabe Sakura,Tsukiyo Rui,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Romance,Adapted to Manga", 251 ,Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem Tzukuri,4.6,20859,10118
None,Tachibana Shinnosuke,"Josei,Mystery,Romance", 112 ,Koushirou Kujou the Detective Butler,4.6,17009,59173
None,更漏寒,"Chinese Novel,One shot,Romance,Shoujo ai,Tragedy", 16 ,Hướng Về Phía Bắc,5,2269,769
"Yuyu Ichino,一乃 ゆゆ","Maripara,マリパラ","Comedy,Romance,Slice of Life,One shot", 1866 ,"Taking care of my younger sister’s too naive of a beautiful yankee high schooler, then falling in love",4.9,140959,58387
Kentauloss,Ochiai Yuusuke,"Drama,Romance,School Life,Slice of Life", 277 ,"Ore no Mei wa Shourai, Donna Aite to Kekkon Surun darou?",2.2,11477,6280
Kisaragi Mizu,Narayama Bakufu,"Adult,Drama,Fantasy,Game,Magic,Otome Game,Romance,School Life,Shounen ai,Tragedy,Web Novel,Mature,Cooking", 235 ,Dare ga Otome Geemu Dato Itta!,4.7,76752,47345
Riv,Kitayama Yuri,"Action,Adventure,Drama,Fantasy,Romance,Harem,Web Novel", 2822 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.7,1034196,183319
None,pilosopotasya,"Drama,Josei,Romance,Slice of Life,Web Novel,Comedy", 52 ,23/11,5,11639,37207
Nanakawa,Mochizuki Kurage,"Drama,Romance,Shoujo,Supernatural,Tragedy,Web Novel", 37 ,Thần Chết dịu dàng ngắm nhìn bầu trời nhuộm màu hoa anh đào mà cười,5,3042,2356
Ichimaru Kisuke,Nagashima Hiroaki,"Action,Adapted to Manga,Adventure,Harem,Romance,Shounen", 136 ,Sayonara Ryuusei Konnichiwa Jinsei (Web Novel),4.6,9508,41054
Mitz Vah,Fuse,"Action,Comedy,Fantasy,Isekai,Magic,Web Novel,Adapted to Anime,Adapted to Manga", 2123 ,Tensei Shitara Slime Datta Ken,4.9,955084,124787
toi8,Minorou,"Adapted to Manga,Fantasy,Isekai,Magic,Military,Science Fiction,Supernatural,Web Novel", 567 ,Nihonkoku Shoukan(WN),4.8,314418,164222
Natsume Riku,Cost,"Harem,Romance,School Life,Shounen", 283 ,Osananajimi ga Caste Joui ni Kunrin Shiteiru,4.6,28661,17843
"cocorip, 코코립","Muso,무소","Drama,Fantasy,Josei,Korean Novel,Romance,Web Novel", 32 ,Cuộc hôn nhân tay ba,4.3,7501,7515
Masa,Ren Eguchi,"Action,Adventure,Comedy,Cooking,Fantasy,Isekai,Web Novel,Slice of Life", 1667 ,Tondemo skill de isekai hourou meshi,4.9,781527,253499
Yamakawa,Asakura Hifumi,"Adapted to Manga,Fantasy,Shounen,Web Novel,Isekai", 269 ,Around 40 Otoko no Isekai Tsuuhan Seikatsu,4.7,51413,90557
Shiki Douji,Kawai Ko,"Action,Adventure,Cooking,Fantasy,Isekai,Magic,Shounen,Slice of Life", 185 ,Youhei-dan no Ryouriban,4.8,18534,28805
Gaou,Kimikawa Yuuki,"Adapted to Manga,Adventure,Comedy,Cooking,Fantasy,Magic,Shounen,Slice of Life", 422 ,Tsuihousha Shokudou e youkoso!,4.9,48343,53361
Danmil,"Akizakura Hiroro, Sakurakawa Hiro","Adapted to Manga,Fantasy,Isekai,Otome Game,Reverse Harem,Romance,School Life,Shoujo,Gender Bender", 440 ,Nữ phản diện Cecilia Silvy không muốn chết nên quyết định giả trai,4.8,72301,50570
Suzuri,Meikyo Shisui,"Fantasy,Harem,Action,Ecchi,Isekai,Magic,Web Novel,Drama", 1383 ,Gun-ota ga Mahou Sekai ni Tensei Shitara ( WebNovel),4.5,619493,554504
Hitaki Yuu,Antai,"Comedy,Action,Fantasy,Romance,Adventure,Harem,Psychological,Web Novel", 844 ,Isekai demo Bunan ni Ikitai Shoukougun,4.8,70282,99738
Hiten,Saginomiya Misaki,"Drama,Romance,Slice of Life,Supernatural", 499 ,Sankaku no Kyori wa Kagirinai Zero,4.8,28808,45136
Amami Mikihiro,Moroboshi Yuu,"Action,Adventure,Comedy,Fantasy,Harem,Magic,Romance,School Life,Adapted to Anime,Adapted to Manga", 756 ,Kuusen Madoushi Kouhosei no Kyoukan,4.9,116926,230996
U35,Yomi Hirasaka,"Comedy,Romance,Slice of Life,Yuri", 124 ,The Progress of Yuri is Especially Fast Before the Deadline,4.6,6978,11879
Eeru,Amamiya Kazuki,"Comedy,Ecchi,Isekai,Romance,School Life", 1967 ,Chuyện tình lãng mạn và hài hước của Anh Hùng và Phù Thủy chuyển sinh,5,76402,62161
